1.0 8.675846407389542e-13 2.5203561175179922e-18 
2.0 -6.18760404143203e-13 -8.247285562291662e-16 
3.0 -2.179933516538477e-12 -8.277948822230434e-16 
4.0 8.10639257896239e-12 -8.089724293153433e-16 
5.0 1.6045475130522293e-11 -7.93268090541683e-16 
6.0 1.7604731431812442e-11 -7.904688245718292e-16 
7.0 1.6069590637661125e-11 -7.947974742724069e-16 
8.0 3.128355131291865e-11 -7.655913043580489e-16 
9.0 3.215669201110564e-11 -7.640904236099709e-16 
10.0 3.2163552476221014e-11 -7.641158917105192e-16 
10.999671086110872 0.025646044442663867 6.273216302433756e-08 
9.999671086110872 0.025646044434564644 6.273216300922704e-08 
10.999671086110872 0.025646044434201803 6.273216280709971e-08 
11.999671086110872 0.02564604443420499 6.273216280710724e-08 
10.999671086110872 0.02564604443421437 6.273216280714916e-08 
11.999671086110872 0.02564604443405476 6.273216280683987e-08 
12.999671086110872 0.025646044434053453 6.273216148206688e-08 
11.999705259514094 0.03391318654099181 1.3331379175119136e-07 
12.999705259514094 0.033913186540976005 1.3331379175115378e-07 
13.999705259514094 0.03391318654089506 1.3331379175096438e-07 
14.999705259514094 0.03391318654144946 1.33313792778658e-07 
15.999705259514094 0.033913186540993914 1.3331379277789254e-07 
16.999705259514094 0.033913186537703116 1.3331379285801974e-07 
17.999705259514094 0.03391318653765849 1.3331379285791736e-07 
16.999705259514094 0.03391318653791418 1.3331379285879668e-07 
17.999705259514094 0.03391318653849528 1.3331379285982046e-07 
16.999705259514094 0.033913186538145755 1.333137928580027e-07 
15.999705259514094 0.033913186531203635 1.3331379284472464e-07 
16.999705259514094 0.03391318652656363 1.3331379283422736e-07 
15.999705259514094 0.03391318652812243 1.3331379201553126e-07 
16.999705259514094 0.03391318652807125 1.3331379300149008e-07 
15.999705259514094 0.03391318652832241 1.333137916440856e-07 
16.999705259514094 0.03391318652814259 1.3331379199039418e-07 
17.157427688034282 -0.9535702996819502 -1.8804453419311447e-06 
18.157427688034282 -0.9535702996824307 -1.8804453420783086e-06 
19.157427688034282 -0.9535702996822585 -1.8804453420485254e-06 
18.157427688034282 -0.9535702996872465 -1.8804453436785702e-06 
19.157427688034282 -0.9535702996898726 -1.8804453448846535e-06 
20.134283798356194 -0.7396728015124547 -1.4464615676239322e-06 
19.134283798356194 -0.7396728014994086 -1.4464615675954526e-06 
20.134283798356194 -0.7396728014992029 -1.4464615685528723e-06 
21.134283798356194 -0.7396728014997797 -1.4464615685550696e-06 
22.134232510112305 -0.7498006767602374 -1.4789869465751193e-06 
23.134232510112305 -0.7498006767614082 -1.4789869465783912e-06 
22.134232510112305 -0.7498006767300939 -1.4789869465186688e-06 
21.134232510112305 -0.7498006767300841 -1.4789869465186398e-06 
20.134232510112305 -0.749800676734417 -1.4789869465290005e-06 
19.134232510112305 -0.7498006767343866 -1.478986946528886e-06 
20.134232510112305 -0.7498006767351025 -1.4789869465304932e-06 
19.23380839091923 -0.31478756707696154 -5.169747246602875e-07 
18.23380839091923 -0.3147875670764634 -5.16974725659323e-07 
17.23380839091923 -0.31478756707619493 -5.169747256580607e-07 
16.23380839091923 -0.3147875670744576 -5.169747256542336e-07 
