-1.0 1.0279890862721097e-11 2.0343236656975382e-17 
-3.0 1.596548190400453e-11 -7.45656579925923e-12 
-6.0 1.6936247622879186e-11 5.015153258565482e-12 
-10.0 6.685910848283325e-11 -1.8977743760876065e-11 
-15.0 6.072720682021922e-11 -4.9711636394851864e-11 
-19.0 5.27992559476324e-11 -1.3936834757276542e-11 
-24.0 1.246399654807241e-10 1.6259467556559137e-11 
-29.89860647859623 -0.8084446507872218 -0.678496555992634 
-31.711572089193265 1.2984372906876496 3.971517427678034 
-36.094642299467544 0.9448056505763631 4.437824648190764 
-39.42144895648649 0.1621268282610443 4.633538344629477 
-41.79363021373801 0.1635421624211407 5.222540966127061 
-42.90720346406365 0.4490977617910087 6.385888077158901 
-45.31113898867904 -0.389906962652649 6.385886561555375 
-48.74723176865376 -0.5358788496704504 7.116066816704676 
-49.370011793001666 0.8639920303639151 3.640731090555691 
-54.16524762161074 0.7635353131533014 3.52390906472399 
-57.21997084562262 2.1711006228897096 5.518558281399429 
-57.19450222766756 2.496484414008341 9.370488335558754 
-62.0145575957166 2.495060785001917 8.777982333496926 
-67.83461296375685 2.4964844140474334 9.370488335630117 
-74.48359631639319 3.9712931823018573 10.049631336060687 
-80.1533951140799 3.4518370651050208 11.478524192909093 
-84.30731426007954 5.464181326557535 13.187978935534602 
-88.20729153096998 5.463061910334329 12.722113389639267 
-93.1190154093541 5.662155880493744 12.416010089034808 
-97.03045681481213 5.978344449610942 12.312960245381595 
-101.94006078927325 6.346575464452757 12.182766779661918 
-107.83974645806151 6.345374532185302 11.68293229737351 
-108.15396511497391 8.626504114456548 17.458673073254943 
-115.09557715962427 10.588905510651923 17.231067324017378 
-118.71942020581122 15.886171732897811 12.463267478112432 
-124.45754157090174 14.673312704805705 16.561844001128083 
-126.89116103013592 20.354898180466378 21.49682864470013 
-132.97977205905838 20.534272891772464 24.99984565596044 
-137.68759536285458 20.22108004607466 20.9161759044473 
-142.16717287472758 20.989832829815484 18.054297371343434 
-142.29337178602356 25.616196840367294 22.0146829220833 
-143.90805881018034 25.16512858982203 16.542915565420746 
-147.9533577184841 25.15348628811305 11.697615391647922 
-151.24380532652108 25.320375558387465 16.32333302402467 
-155.29048986239442 25.30885978104979 11.530657171226707 
-159.9730241694338 30.873410521044516 11.512535981838019 
-164.99217578167588 30.300712683083507 5.4731458389037115 
-169.02716831224944 37.766835152820875 3.0352502441658107 
-172.01886160411547 46.26918651528863 -0.6733790711749776 
-171.60937929841214 46.61475422788357 9.06204587725992 
-171.8816884970405 55.69556460773931 14.511806876600165 
-173.66490399452954 55.11665178127977 4.31519549119856 
-177.90403475168713 65.60702409503143 5.3624606279379154 
-183.55946831985923 66.51503638534417 -3.7945453759612704 
-191.5976251252564 69.9415033505894 3.7408737203922895 
-199.06290288367748 74.53455198475795 -2.4055552276219796 
-200.81696999810495 85.75423275117451 0.307194905340614 
-206.77086999818408 85.9995236885817 -10.262816789929232 
-210.0586019312229 85.08757618669298 -22.154697890238264 
-215.83525664255413 85.34676217249627 -11.807915532596644 
-216.64776333044503 97.23506380916471 -16.426677921182954 
-221.27737053561592 110.13813773558418 -17.775468301521805 
-222.86676613497315 124.11978804373206 -13.431218450263735 
-219.33140825857146 135.8500314307537 -22.933358044360837 
-214.96828876502082 142.22000017917026 -35.75260088826654 
-218.6891530972572 155.50771202998888 -33.529880534068845 
-216.50798794504678 157.3156488312583 -46.97077120138914 
-218.11911966022024 170.92314243383322 -41.743044085592345 
-215.0147209042036 181.40372504557237 -30.9529043876748 
-218.6816120932793 181.01969770334102 -16.326194552036423 
-226.26643863355002 192.48373448416626 -19.502418311725222 
-228.02475695947922 207.1054165099615 -16.244976893428287 
-236.91904584955222 215.91260607153026 -22.93730638627649 
